year,zipcode,dage,dethnic,dlivedsf,deduc,dincome,movesf,ownrenhm,City,State,AvePrice,Lat,Lng
2017,94134,4,5,5,2,5,2,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,4,2,5,2,1,2,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,2,2,3,1,2,4,7,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,2,5,5,4,4,2,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,7,4,6,2,5,4,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,2,2,4,4,4,4,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,3,2,6,2,6,2,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,2,5,4,2,3,4,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,2,2,6,4,4,1,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,3,2,6,4,6,2,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,6,5,4,1,2,4,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,1,5,1,1,2,3,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,2,5,2,4,4,4,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,1,2,3,3,5,2,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,3,5,1,2,5,1,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,7,5,4,1,5,4,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,6,2,6,1,5,2,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,4,4,3,3,5,4,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,3,3,2,4,6,1,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,4,1,5,4,6,2,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,4,10,4,1,3,4,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,2,4,4,4,4,2,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,7,4,5,4,5,2,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,2,5,6,4,5,4,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,6,5,4,4,2,3,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,7,4,6,2,4,4,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,4,5,6,2,8,3,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,5,9,6,3,8,3,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,4,4,5,3,7,3,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,2,2,4,4,4,4,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,4,4,5,4,6,3,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,2,5,3,1,4,4,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,2,2,6,4,5,2,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,6,5,5,2,4,4,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,2,5,2,1,4,4,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,3,7,6,3,8,1,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,4,2,1,3,8,1,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,1,10,5,2,8,4,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,7,2,6,3,2,4,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,2,2,5,4,5,4,1,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94134,1,1,3,1,3,2,2,San Francisco,CA,867316.6666666666,37.7202042,-122.4099154
2017,94123,3,4,4,4,7,4,1,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,2,10,2,4,7,2,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,2,4,6,4,6,4,5,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,6,4,6,4,6,4,1,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,7,4,6,3,3,3,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,5,4,3,4,7,1,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,5,4,1,4,7,3,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,4,2,6,3,7,4,1,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,4,4,4,4,7,2,1,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,2,4,2,4,5,3,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,3,3,3,4,7,1,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,6,4,6,4,8,4,1,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,3,4,2,4,7,3,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,3,3,3,4,5,1,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,3,4,2,3,4,3,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,7,4,4,4,4,4,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,3,4,4,4,4,3,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,6,2,6,4,7,4,1,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,2,4,3,4,5,2,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,5,4,5,4,5,2,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,7,4,6,4,5,4,1,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,6,4,6,3,2,3,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,3,3,5,4,2,4,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,3,4,4,4,6,1,1,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,8,4,6,4,8,4,1,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,4,3,4,4,5,4,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,3,4,3,4,6,1,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,7,4,5,4,5,1,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,2,4,2,4,7,1,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,2,4,3,4,6,2,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,6,4,6,4,8,4,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,7,4,6,4,3,2,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,3,4,3,4,7,2,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,3,4,3,4,6,1,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,2,10,2,4,7,1,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,7,4,6,4,5,4,1,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,7,4,4,4,7,4,1,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,7,4,6,4,7,4,1,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,5,4,5,4,7,4,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,6,4,6,4,5,4,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94123,4,4,5,4,7,2,2,San Francisco,CA,4461116.666666667,37.8020405,-122.4382307
2017,94116,7,4,4,4,5,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,2,6,2,3,2,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,5,4,5,4,4,3,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,2,6,4,5,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,2,6,4,6,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,4,6,4,6,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,6,2,5,3,8,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,6,2,6,3,8,3,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,2,5,6,4,5,4,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,3,4,2,8,4,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,1,3,4,8,2,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,2,3,4,1,3,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,5,6,4,4,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,2,3,4,6,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,6,10,6,3,1,1,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,2,3,4,6,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,2,2,6,4,6,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,4,6,4,4,3,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,6,4,6,4,5,1,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,1,2,5,4,5,3,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,2,6,1,5,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,4,5,3,7,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,8,6,3,8,3,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,2,4,3,6,1,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,8,9,5,4,8,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,2,2,5,4,4,2,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,4,5,4,6,2,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,6,4,4,4,6,4,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,5,2,6,4,5,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,2,5,4,6,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,4,6,2,4,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,5,4,3,2,7,4,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,4,6,4,5,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,9,6,4,4,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,4,6,4,5,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,5,2,4,7,2,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,6,2,6,3,6,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,5,5,4,5,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,4,3,4,7,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,4,6,4,8,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,6,2,6,4,5,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,1,5,4,2,5,4,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,6,2,6,4,6,2,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,2,6,4,8,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,2,2,4,8,6,5,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,4,6,4,7,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,6,8,6,4,6,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,5,4,6,4,5,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,5,2,6,4,4,1,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,4,3,4,8,2,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,2,6,3,1,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,4,6,4,7,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,3,6,4,8,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,4,4,4,7,4,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,1,3,5,3,6,3,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,3,4,4,6,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,2,6,3,6,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,4,6,2,2,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,4,6,4,8,4,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,5,2,6,2,2,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,4,6,4,7,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,5,2,6,3,2,3,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,2,6,4,3,2,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,6,4,6,4,5,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,10,5,4,6,1,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,6,4,6,4,5,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,2,6,4,8,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,4,4,4,3,4,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,1,2,4,3,6,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,2,6,4,6,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,1,2,3,3,6,3,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,6,2,6,4,6,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,1,2,5,4,5,3,3,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,4,5,4,6,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,6,2,3,2,3,2,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,2,3,2,5,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,5,4,6,3,5,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,4,5,4,5,3,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,2,6,4,8,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,1,2,2,2,4,6,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,4,6,2,4,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,4,6,4,5,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,4,4,4,8,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,2,2,4,6,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,2,5,2,5,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,2,4,6,2,8,2,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,2,6,4,8,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,4,6,4,8,4,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,2,5,2,1,4,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,2,4,3,3,4,2,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,2,2,4,4,2,1,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,2,4,3,3,1,1,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,5,5,6,1,5,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,1,4,4,3,8,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,6,9,6,4,8,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,8,1,4,7,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,2,4,3,4,7,1,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,4,6,2,4,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,2,6,3,4,3,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,2,5,2,5,4,4,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,8,9,6,4,8,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,2,6,4,6,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,10,1,4,8,3,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,5,4,6,3,5,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,2,4,4,6,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,2,6,4,4,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,4,6,4,6,2,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,4,6,3,6,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,6,2,5,2,2,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,2,5,4,3,5,3,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,7,2,6,3,8,4,1,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,2,4,1,2,4,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,3,2,4,2,2,2,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94116,4,10,4,4,6,4,2,San Francisco,CA,1241758.3333333333,37.7432421,-122.497668
2017,94122,7,5,6,4,5,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,6,4,4,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,1,6,3,4,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,4,5,4,8,2,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,3,10,6,2,7,2,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,2,4,4,5,3,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,4,5,4,5,3,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,5,4,4,4,6,6,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,4,3,3,7,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,6,3,5,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,3,3,4,4,7,3,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,9,3,4,5,1,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,4,3,4,3,1,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,4,5,4,6,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,6,4,6,1,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,3,4,3,4,6,2,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,4,5,4,6,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,3,4,2,4,6,2,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,6,2,6,4,5,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,2,6,3,4,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,5,4,1,4,2,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,6,4,3,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,2,6,3,7,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,1,9,4,4,4,4,4,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,4,6,4,8,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,6,4,7,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,5,4,6,1,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,3,4,3,4,8,1,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,5,4,6,3,8,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,6,4,6,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,5,1,5,4,8,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,6,4,6,3,4,2,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,2,5,2,5,2,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,2,4,4,3,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,5,2,3,2,4,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,6,2,6,4,6,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,8,2,6,4,8,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,6,4,8,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,6,4,8,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,8,6,4,5,3,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,6,2,5,2,8,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,5,6,4,5,2,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,2,5,4,6,3,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,6,2,2,1,2,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,3,2,4,4,6,2,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,5,5,4,7,3,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,3,2,6,3,5,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,2,4,4,7,2,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,2,5,4,5,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,6,4,7,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,3,6,4,8,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,5,4,5,3,8,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,9,5,4,8,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,3,10,4,4,7,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,3,2,5,3,1,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,4,4,3,5,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,3,2,4,4,6,3,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,1,5,4,4,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,5,3,4,4,3,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,6,4,6,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,5,4,6,3,5,3,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,8,2,7,4,8,6,4,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,2,5,4,6,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,3,4,5,4,8,2,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,6,4,6,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,1,2,4,3,4,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,6,4,5,3,5,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,2,6,4,5,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,4,4,4,6,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,6,4,3,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,5,5,4,7,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,4,3,4,5,3,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,5,5,6,4,6,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,3,10,6,3,8,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,2,6,2,8,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,3,4,3,4,6,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,6,3,8,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,3,9,5,4,8,3,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,10,6,4,8,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,8,9,5,4,8,2,4,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,6,4,5,4,5,2,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
